timestamp,value
1743155327.4822788,22
1743155327.483289,22
1743155327.483289,22
1743155327.483289,22
1743155327.483289,21
1743155327.484289,22
1743155327.484289,22
1743155327.484289,22
1743155327.484289,22
1743155327.484289,22
1743155327.4852939,22
1743155327.4852939,22
1743155327.4852939,22
1743155327.4852939,22
1743155327.4852939,23
1743155327.4862885,22
1743155327.4862885,23
1743155327.4862885,22
1743155327.4862885,22
1743155327.4862885,23
1743155327.4872885,22
1743155327.4872885,21
1743155327.4872885,22
1743155327.4872885,21
1743155327.4872885,22
1743155327.488288,22
1743155327.488288,22
1743155327.488288,22
1743155327.488288,22
1743155327.4892888,22
1743155327.4892888,22
1743155327.4892888,22
1743155327.4892888,22
1743155327.4892888,22
1743155327.4892888,23
1743155327.4907367,22
1743155327.4907367,23
1743155327.4907367,22
1743155327.4907367,22
1743155327.4907367,22
1743155327.491749,22
1743155327.491749,22
1743155327.491749,22
1743155327.491749,22
1743155327.4927535,22
1743155327.4927535,22
1743155327.4927535,22
1743155327.4927535,23
1743155327.4927535,23
1743155327.4927535,22
1743155327.4939754,22
1743155327.4939754,22
1743155327.4939754,22
1743155327.4939754,22
1743155327.4939754,22
1743155327.4949846,22
1743155327.4949846,23
1743155327.4949846,22
1743155327.4949846,22
1743155327.4949846,22
1743155327.4959865,22
1743155327.4959865,22
1743155327.4959865,22
1743155327.496987,22
1743155327.496987,21
1743155327.4979916,22
1743155327.4979916,22
1743155327.4979916,22
1743155327.49899,22
1743155327.49899,22
1743155327.49899,23
1743155327.49899,22
1743155327.4999871,22
1743155327.4999871,23
1743155327.5009923,22
1743155327.5009923,22
1743155327.5009923,22
1743155327.5009923,22
1743155327.5019858,22
1743155327.5019858,21
1743155327.5019858,23
1743155327.5019858,22
1743155327.5029876,22
1743155327.5029876,22
1743155327.5029876,22
1743155327.5039876,22
1743155327.5039876,23
1743155327.5039876,22
1743155327.5039876,22
1743155327.5049872,22
1743155327.5049872,22
1743155327.5049872,22
1743155327.5059898,22
1743155327.5059898,22
1743155327.5059898,22
1743155327.5069854,22
1743155327.5069854,22
1743155327.5069854,23
1743155327.5069854,22
1743155327.5069854,22
1743155327.507987,22
1743155327.5089865,22
1743155327.5089865,22
1743155327.5099862,22
1743155327.5099862,23
1743155327.5099862,23
1743155327.5109916,22
1743155327.5119886,23
1743155327.5119886,22
1743155327.5129886,22
1743155327.5129886,22
1743155327.5129886,22
1743155327.5139873,22
1743155327.5139873,22
1743155327.5139873,22
1743155327.5139873,23
1743155327.5139873,22
1743155327.51499,21
1743155327.51499,23
1743155327.51499,22
1743155327.515985,22
1743155327.515985,23
1743155327.515985,22
1743155327.5169842,22
1743155327.5169842,22
1743155327.5169842,22
1743155327.518005,22
1743155327.518005,22
1743155327.518005,22
1743155327.5189884,22
1743155327.5189884,23
1743155327.5189884,22
1743155327.5199878,22
1743155327.5199878,22
1743155327.520987,22
1743155327.520987,22
1743155327.522006,22
1743155327.522006,22
1743155327.5230103,22
1743155327.5230103,22
1743155327.523986,22
1743155327.5249884,22
1743155327.5249884,21
1743155327.5249884,22
1743155327.5259862,21
1743155327.5269854,22
1743155327.5269854,22
1743155327.5279858,22
1743155327.5279858,21
