timestamp,value
1743129900.99545,21
1743129900.99545,21
1743129900.9969692,21
1743129900.9969692,22
1743129900.9979875,21
1743129900.9979875,21
1743129900.998997,21
1743129900.9994862,21
1743129900.99999,22
1743129900.99999,21
1743129901.0009885,21
1743129901.0009885,21
1743129901.0019886,21
1743129901.0019886,21
1743129901.0035315,21
1743129901.0035315,21
1743129901.00455,21
1743129901.005548,21
1743129901.006549,21
1743129901.006549,21
1743129901.0079336,20
1743129901.0089543,21
1743129901.0089543,21
1743129901.009957,21
1743129901.009957,22
1743129901.0109541,21
1743129901.0109541,21
1743129901.0119572,21
1743129901.012476,21
1743129901.0134952,21
1743129901.0144987,21
1743129901.0154998,21
1743129901.0154998,21
1743129901.0180326,21
1743129901.019036,21
1743129901.0228922,21
1743129901.0228922,21
1743129901.0241067,21
1743129901.0241067,20
1743129901.0252724,21
1743129901.0252724,21
1743129901.0262978,21
1743129901.030294,21
1743129901.030294,21
1743129901.0318127,21
1743129901.0318127,21
1743129901.0343645,21
1743129901.0343645,21
1743129901.0355525,21
1743129901.0355525,20
1743129901.0355525,21
1743129901.0355525,21
1743129901.0370708,21
1743129901.038093,21
1743129901.0390928,21
1743129901.0390928,21
1743129901.0400925,21
1743129901.0400925,21
1743129901.0410893,21
1743129901.0410893,21
1743129901.0419612,21
1743129901.0429754,21
1743129901.0429754,21
1743129901.050796,21
1743129901.050796,21
1743129901.0518124,21
1743129901.0538309,21
1743129901.0548472,21
1743129901.0548472,21
1743129901.0557363,21
1743129901.0567594,21
1743129901.0567594,21
1743129901.0577636,22
1743129901.0577636,21
1743129901.0587516,21
1743129901.0587516,21
1743129901.0597546,21
1743129901.0597546,21
1743129901.0597546,21
1743129901.0607545,22
1743129901.0607545,21
1743129901.062278,21
1743129901.0652974,22
1743129901.0668128,21
1743129901.0706925,21
1743129901.0706925,22
1743129901.0742247,21
1743129901.0752225,21
1743129901.0752225,21
1743129901.0752225,21
1743129901.0773041,21
1743129901.0816073,21
1743129901.0816073,22
1743129901.0826268,21
1743129901.0826268,21
1743129901.0836318,21
1743129901.0846477,22
1743129901.0846477,21
1743129901.0856469,21
1743129901.0856469,21
1743129901.0866497,21
1743129901.0866497,21
1743129901.0877686,22
1743129901.0887482,21
1743129901.0887482,21
1743129901.0897474,21
1743129901.0897474,21
1743129901.0907478,21
1743129901.0907478,21
1743129901.092866,22
1743129901.0938675,21
1743129901.0958714,21
1743129901.096868,21
1743129901.0973878,21
1743129901.0984046,21
1743129901.0984046,21
1743129901.099403,21
1743129901.099403,22
1743129901.1004045,21
1743129901.1004045,22
1743129901.1014035,21
1743129901.1014035,21
1743129901.1014035,21
1743129901.1024048,21
1743129901.1024048,21
1743129901.1029787,21
1743129901.1039958,21
1743129901.1039958,21
1743129901.1050162,21
1743129901.1050162,21
1743129901.106012,22
1743129901.106012,21
1743129901.106012,20
1743129901.1070166,21
1743129901.1070166,20
1743129901.1070166,21
1743129901.1080139,21
1743129901.1080139,21
1743129901.1080139,21
1743129901.1090136,21
1743129901.1090136,21
1743129901.1120203,21
1743129901.1197495,21
1743129901.1207433,20
1743129901.1207433,21
1743129901.1217432,21
1743129901.1217432,21
1743129901.1217432,21
1743129901.122744,21
1743129901.1237614,21
1743129901.1242917,21
1743129901.1259673,21
1743129901.1280136,21
1743129901.130013,21
1743129901.1310146,21
1743129901.132011,21
1743129901.1335273,20
1743129901.1335273,20
1743129901.1345477,21
1743129901.1345477,21
1743129901.1355412,21
1743129901.1355412,21
1743129901.136545,21
1743129901.136545,21
1743129901.1375458,22
1743129901.1375458,21
1743129901.1385503,21
1743129901.1385503,21
1743129901.1395473,21
1743129901.1395473,21
1743129901.1395473,21
1743129901.1405463,21
1743129901.142113,21
1743129901.142113,21
1743129901.1475925,21
1743129901.1496131,22
1743129901.1506097,21
1743129901.1516109,21
1743129901.1516109,21
1743129901.15261,21
1743129901.15261,21
1743129901.1538172,21
1743129901.154613,21
1743129901.1551282,21
1743129901.1551282,21
1743129901.1551282,21
1743129901.1576982,21
1743129901.1576982,21
1743129901.1587079,21
1743129901.1596997,21
1743129901.165693,22
1743129901.166927,21
1743129901.166927,21
1743129901.1679487,21
1743129901.168947,21
1743129901.1699467,21
1743129901.1699467,21
1743129901.170947,21
1743129901.170947,21
1743129901.170947,21
1743129901.1724665,21
1743129901.1729813,21
1743129901.1729813,21
1743129901.1740007,21
1743129901.1740007,21
1743129901.1740007,21
1743129901.175,21
1743129901.175,22
1743129901.175,21
1743129901.175,21
1743129901.176001,21
1743129901.176001,22
1743129901.176001,21
1743129901.1769967,21
1743129901.1775122,21
1743129901.1785295,21
1743129901.1795309,20
1743129901.1805365,21
1743129901.1818604,21
1743129901.182879,21
1743129901.182879,21
1743129901.1839004,21
1743129901.1839004,22
1743129901.1849186,22
1743129901.1849186,21
1743129901.1859133,21
1743129901.1859133,22
1743129901.1859133,22
1743129901.1869128,21
1743129901.1869128,21
1743129901.1869128,21
1743129901.1899204,21
1743129901.1912153,22
