timestamp,value
1743128484.866933,22
1743128484.866933,23
1743128484.8679287,23
1743128484.8679287,22
1743128484.868929,22
1743128484.868929,23
1743128484.868929,22
1743128484.869934,21
1743128484.869934,22
1743128484.869934,22
1743128484.8712025,23
1743128484.8712025,22
1743128484.8722053,22
1743128484.8722053,22
1743128484.8722053,23
1743128484.8731997,22
1743128484.8731997,22
1743128484.8731997,22
1743128484.8731997,22
1743128484.8731997,22
1743128484.8747132,22
1743128484.8747132,22
1743128484.8747132,22
1743128484.875734,22
1743128484.8774,22
1743128484.8774,21
1743128484.8786802,22
1743128484.8786802,21
1743128484.8807788,22
1743128484.8816915,22
1743128484.8816915,22
1743128484.8822005,21
1743128484.8822005,22
1743128484.8822005,21
1743128484.8822005,21
1743128484.883211,22
1743128484.883211,22
1743128484.883211,23
1743128484.883211,21
1743128484.883211,22
1743128484.883211,23
1743128484.8847206,23
1743128484.8847206,22
1743128484.8847206,23
1743128484.8867316,23
1743128484.8877933,22
1743128484.8883045,22
1743128484.8883045,22
1743128484.8883045,22
1743128484.8883045,22
1743128484.8883045,22
1743128484.8883045,22
1743128484.8898478,22
1743128484.8898478,22
1743128484.8898478,22
1743128484.8908565,22
1743128484.8908565,22
1743128484.8908565,21
1743128484.8908565,22
1743128484.8920338,22
1743128484.8920338,21
1743128484.8920338,21
1743128484.8920338,22
1743128484.8933172,22
1743128484.8933172,22
1743128484.89433,21
1743128484.89433,22
1743128484.89433,22
1743128484.8953273,21
1743128484.8953273,23
1743128484.896333,23
1743128484.896333,23
1743128484.896333,23
1743128484.8973312,22
1743128484.8973312,22
1743128484.8983278,22
1743128484.8983278,22
1743128484.8983278,22
1743128484.8983278,21
1743128484.8983278,22
1743128484.8983278,23
1743128484.8998463,22
1743128484.8998463,22
1743128484.8998463,22
1743128484.9008632,22
1743128484.901862,22
1743128484.901862,23
1743128484.901862,23
1743128484.901862,23
1743128484.9028592,22
1743128484.9028592,23
1743128484.9028592,22
1743128484.9028592,22
1743128484.9038632,22
1743128484.9038632,22
1743128484.9038632,22
1743128484.9038632,22
1743128484.904858,22
1743128484.904858,21
1743128484.904858,22
1743128484.904858,22
1743128484.904858,22
1743128484.904858,22
1743128484.9062302,22
1743128484.9073339,22
1743128484.9073339,22
1743128484.9073339,23
1743128484.9073339,23
1743128484.908346,23
1743128484.908346,23
1743128484.908346,23
1743128484.9093463,22
1743128484.9093463,22
1743128484.9093463,22
1743128484.9093463,22
1743128484.9103446,22
1743128484.9114099,22
1743128484.9123485,22
1743128484.9123485,23
1743128484.9123485,22
1743128484.9123485,22
1743128484.9133554,23
1743128484.9133554,22
1743128484.9133554,22
1743128484.914346,22
1743128484.914346,23
1743128484.914346,24
1743128484.914346,23
1743128484.914346,23
1743128484.914346,24
1743128484.9165654,24
