timestamp,value
1742948227.9349625,22
1742948227.9349625,21
1742948227.9349625,22
1742948227.9349625,22
1742948227.9349625,22
1742948227.9349625,22
1742948227.9359508,22
1742948227.96847,21
1742948227.96847,21
1742948227.96847,21
1742948227.96847,21
1742948227.96847,21
1742948227.96847,21
1742948227.96847,22
1742948227.96847,21
1742948228.0014834,21
1742948228.0014834,21
1742948228.0014834,21
1742948228.0014834,22
1742948228.0014834,21
1742948228.0014834,21
1742948228.0014834,21
1742948228.0014834,22
1742948228.03388,22
1742948228.0349872,21
1742948228.0349872,21
1742948228.0349872,22
1742948228.0349872,22
1742948228.0349872,21
1742948228.0349872,22
1742948228.0349872,21
1742948228.0679605,22
1742948228.0679605,21
1742948228.0679605,22
1742948228.0679605,21
1742948228.0679605,22
1742948228.0679605,22
1742948228.0679605,21
1742948228.0679605,21
1742948228.101227,21
1742948228.101227,21
1742948228.101227,22
1742948228.101227,22
1742948228.101227,21
1742948228.101227,22
1742948228.101227,21
1742948228.101227,21
1742948228.1342962,22
1742948228.1342962,22
1742948228.1342962,22
1742948228.1342962,22
1742948228.1352832,21
1742948228.1352832,22
1742948228.1352832,22
1742948228.1352832,22
1742948228.167237,22
1742948228.1682355,21
1742948228.1682355,22
1742948228.1682355,22
1742948228.1682355,22
1742948228.1682355,21
1742948228.1687715,22
1742948228.1687715,22
1742948228.201362,22
1742948228.201362,22
1742948228.201362,22
1742948228.201362,22
1742948228.201362,21
1742948228.201362,22
1742948228.201362,22
1742948228.201362,22
1742948228.2337935,22
1742948228.2347927,22
1742948228.2347927,22
1742948228.2347927,22
1742948228.2347927,21
1742948228.2347927,21
1742948228.2347927,21
1742948228.2347927,22
1742948228.26793,22
1742948228.26793,22
1742948228.26793,22
1742948228.26793,21
1742948228.26793,22
1742948228.26793,21
1742948228.26793,21
1742948228.268447,21
1742948228.3009405,22
1742948228.3009405,22
1742948228.3009405,21
1742948228.3009405,22
1742948228.3009405,22
1742948228.3009405,21
1742948228.3009405,22
1742948228.3009405,21
1742948228.3339798,21
1742948228.3346634,21
1742948228.3346634,21
1742948228.3346634,22
1742948228.3346634,22
1742948228.3346634,21
1742948228.3346634,21
1742948228.3346634,21
1742948228.3667204,22
1742948228.3667204,22
1742948228.3667204,22
1742948228.3682315,22
1742948228.368282,21
1742948228.368282,22
1742948228.368282,22
1742948228.368282,22
1742948228.400771,22
1742948228.400771,22
1742948228.400771,21
1742948228.400771,22
1742948228.400771,21
1742948228.4017675,21
1742948228.4017675,21
1742948228.4017675,22
1742948228.433845,22
1742948228.433845,22
1742948228.433845,22
1742948228.433845,21
1742948228.433845,21
1742948228.433845,22
1742948228.433845,22
1742948228.433845,21
1742948228.4671252,21
1742948228.4671252,21
1742948228.4671252,22
1742948228.4681134,21
1742948228.4681134,21
1742948228.4681134,21
1742948228.4681134,21
1742948228.4681134,22
1742948228.5010068,22
1742948228.5010068,21
1742948228.5010068,21
1742948228.5010068,22
1742948228.5010068,22
1742948228.5010068,21
1742948228.5010068,21
1742948228.5010068,21
1742948228.5341055,22
1742948228.5341055,21
1742948228.5341055,22
1742948228.5341055,22
1742948228.5341055,21
1742948228.5341055,21
1742948228.5341055,22
1742948228.5341055,21
1742948228.5672035,21
1742948228.5672035,22
1742948228.5672035,22
1742948228.5672035,22
1742948228.5672035,21
1742948228.5672035,21
1742948228.5682032,22
1742948228.5682032,22
1742948228.600283,21
1742948228.600283,21
1742948228.600283,22
1742948228.600283,22
1742948228.600283,22
1742948228.6012957,22
1742948228.6012957,22
1742948228.6012957,22
1742948228.6333325,22
1742948228.634308,22
1742948228.634308,22
1742948228.634308,22
1742948228.634308,22
1742948228.634308,22
1742948228.634308,22
1742948228.634308,21
1742948228.66692,21
1742948228.66692,22
1742948228.66692,22
1742948228.66692,22
1742948228.66692,21
1742948228.66692,21
1742948228.66692,22
1742948228.6679187,21
1742948228.7006955,21
1742948228.7006955,22
1742948228.7006955,21
1742948228.7006955,21
1742948228.7006955,21
1742948228.7006955,22
1742948228.7006955,21
1742948228.7006955,21
1742948228.7340906,22
1742948228.7340906,22
1742948228.7340906,22
1742948228.7343674,22
1742948228.7343674,21
1742948228.7343674,22
1742948228.735089,21
1742948228.735089,22
1742948228.7666495,22
1742948228.7666495,22
1742948228.7666495,21
1742948228.7666495,21
1742948228.7666495,21
1742948228.7666495,21
1742948228.7666495,21
1742948228.7666495,21
1742948228.7998116,21
1742948228.8008115,21
1742948228.8008115,21
1742948228.8008115,22
1742948228.8008115,22
1742948228.8008115,21
1742948228.8008115,22
1742948228.8008115,22
1742948228.833719,22
1742948228.833719,21
1742948228.833719,21
1742948228.833719,21
1742948228.833719,22
1742948228.833719,23
1742948228.833719,23
1742948228.833719,23
1742948228.866478,23
1742948228.866478,22
1742948228.866478,23
1742948228.866478,23
1742948228.866478,23
1742948228.866478,24
1742948228.867989,24
1742948228.867989,23
1742948228.9008322,23
1742948228.9008322,23
1742948228.9008322,23
1742948228.9008322,23
1742948228.9008322,24
1742948228.9008322,23
1742948228.9008322,23
1742948228.9008322,23
1742948228.9338746,23
1742948228.9338746,22
1742948228.9338746,23
1742948228.9338746,24
1742948228.9338746,24
1742948228.934383,24
1742948228.934383,24
1742948228.934383,23
1742948228.967249,23
1742948228.967249,23
1742948228.967249,24
1742948228.967249,23
1742948228.967249,23
1742948228.967249,24
1742948228.967249,23
1742948228.9677625,22
1742948228.9991934,23
1742948229.0006728,23
1742948229.0006728,23
1742948229.0006728,22
1742948229.0006728,23
1742948229.0006728,23
1742948229.0006728,22
1742948229.0006728,24
1742948229.0331223,24
1742948229.0331223,24
1742948229.0331223,24
1742948229.0331223,24
1742948229.0341146,23
1742948229.0341146,24
1742948229.0341146,23
1742948229.0341146,23
1742948229.0663073,23
1742948229.0663073,22
1742948229.0663073,23
1742948229.0663073,22
1742948229.0663073,22
1742948229.0663073,22
1742948229.0663073,22
1742948229.0678174,22
1742948229.1001518,22
1742948229.1001518,22
1742948229.1001518,22
1742948229.1001518,22
1742948229.1001518,23
1742948229.1001518,22
1742948229.1001518,22
1742948229.1001518,22
1742948229.133434,23
1742948229.133434,21
1742948229.133434,22
1742948229.133434,22
1742948229.133434,22
1742948229.133434,22
1742948229.133434,22
1742948229.134272,22
1742948229.1669507,21
1742948229.1669507,22
1742948229.1669507,21
1742948229.1669507,22
1742948229.1669507,22
1742948229.1669507,22
1742948229.1669507,21
1742948229.1669507,22
1742948229.2013242,22
1742948229.2013242,22
1742948229.2013242,22
1742948229.2013242,23
1742948229.2013242,24
1742948229.2013242,23
1742948229.2013242,23
1742948229.2013242,23
1742948229.2333686,23
1742948229.2333686,23
1742948229.2333686,24
1742948229.2339933,25
1742948229.2339933,24
1742948229.2339933,24
1742948229.2339933,23
1742948229.2339933,24
1742948229.266869,24
1742948229.266869,24
1742948229.266869,23
1742948229.266869,23
1742948229.266869,22
1742948229.266869,22
1742948229.266869,22
1742948229.266869,21
1742948229.2999496,22
1742948229.2999496,22
1742948229.2999496,22
1742948229.2999496,23
1742948229.2999496,22
1742948229.2999496,22
1742948229.2999496,22
1742948229.2999496,23
1742948229.3332987,24
1742948229.3332987,24
1742948229.3332987,23
1742948229.3332987,24
1742948229.3332987,23
1742948229.3332987,23
1742948229.3341432,22
1742948229.3341432,23
1742948229.3670034,23
1742948229.3670034,22
1742948229.3670034,22
1742948229.3670034,23
1742948229.3670034,22
1742948229.3670034,23
