timestamp,value
1742948236.6083925,221
1742948236.6093776,22
1742948236.6093776,21
1742948236.6093776,21
1742948236.6093776,22
1742948236.6093776,22
1742948236.6103823,21
1742948236.6103823,22
1742948236.6419911,22
1742948236.6419911,21
1742948236.6419911,22
1742948236.6419911,22
1742948236.6419911,21
1742948236.6425993,21
1742948236.6425993,22
1742948236.6425993,22
1742948236.6754847,22
1742948236.6754847,22
1742948236.6754847,21
1742948236.6754847,22
1742948236.6754847,22
1742948236.6754847,21
1742948236.6754847,22
1742948236.6754847,22
1742948236.7078772,21
1742948236.7078772,21
1742948236.7088895,22
1742948236.7088895,21
1742948236.7088895,21
1742948236.7088895,22
1742948236.7088895,21
1742948236.7088895,21
1742948236.7409377,22
1742948236.7419376,22
1742948236.7419376,22
1742948236.7419376,21
1742948236.7419376,22
1742948236.7419376,22
1742948236.7419376,22
1742948236.7419376,21
1742948236.7749717,21
1742948236.7749717,21
1742948236.7749717,22
1742948236.7749717,21
1742948236.7749717,22
1742948236.7749717,21
1742948236.7749717,21
1742948236.7749717,22
1742948236.8080287,22
1742948236.8080287,22
1742948236.8080287,22
1742948236.8080287,21
1742948236.8080287,22
1742948236.8080287,21
1742948236.8080287,21
1742948236.809027,21
1742948236.841742,21
1742948236.841742,21
1742948236.841742,21
1742948236.841742,22
1742948236.841742,22
1742948236.841742,21
1742948236.841742,22
1742948236.841742,21
1742948236.874421,22
1742948236.874421,21
1742948236.8754199,22
1742948236.8754199,22
1742948236.8754199,21
1742948236.8754199,21
1742948236.8754199,21
1742948236.8754199,22
1742948236.9081135,21
1742948236.9081135,22
1742948236.9081135,22
1742948236.9081135,21
1742948236.9081135,21
1742948236.9081135,22
1742948236.9081135,22
1742948236.909117,22
1742948236.9408994,22
1742948236.9418979,22
1742948236.9418979,21
1742948236.9418979,21
1742948236.9418979,21
1742948236.9418979,21
1742948236.9424074,22
1742948236.9424074,21
1742948236.9744053,22
1742948236.9744053,21
1742948236.9744053,22
1742948236.9744053,21
1742948236.9754267,22
1742948236.9754267,22
1742948236.9754267,22
1742948236.9754267,21
1742948237.008256,21
1742948237.008256,21
1742948237.008256,21
1742948237.008256,22
1742948237.008256,22
1742948237.008256,21
1742948237.008256,22
1742948237.008256,22
1742948237.0406208,21
1742948237.0406208,21
1742948237.0406208,22
1742948237.0406208,22
1742948237.042128,21
1742948237.042128,22
1742948237.042128,21
1742948237.042128,21
1742948237.0739489,21
1742948237.0749521,22
1742948237.0749521,21
1742948237.0749521,22
1742948237.0749521,22
1742948237.0749521,22
1742948237.0749521,22
1742948237.0749521,21
1742948237.1080844,22
1742948237.1080844,21
1742948237.1080844,21
1742948237.1080844,21
1742948237.1080844,21
1742948237.1080844,21
1742948237.1080844,21
1742948237.1080844,22
1742948237.1410728,21
1742948237.1410728,22
1742948237.1410728,21
1742948237.1410728,21
1742948237.1410728,21
1742948237.1410728,22
1742948237.1420782,22
1742948237.1420782,21
1742948237.1740966,22
1742948237.1751006,21
1742948237.1751006,22
1742948237.1751006,21
1742948237.1751006,21
1742948237.1751006,22
1742948237.1751006,21
1742948237.1751006,21
1742948237.2077518,22
1742948237.2077518,22
1742948237.2077518,22
1742948237.2077518,21
1742948237.2077518,21
1742948237.2077518,21
1742948237.2087653,21
1742948237.2087653,21
1742948237.2410212,21
1742948237.2410212,22
1742948237.2410212,21
1742948237.2410212,21
1742948237.2410212,22
1742948237.2410212,21
1742948237.2410212,22
1742948237.2410212,22
1742948237.274529,22
1742948237.274529,21
1742948237.274529,21
1742948237.274529,21
1742948237.274529,21
1742948237.274529,22
1742948237.274529,22
1742948237.274529,21
1742948237.3080077,22
1742948237.3080077,22
1742948237.3080077,21
1742948237.3080077,21
1742948237.3080077,21
1742948237.3080077,21
1742948237.3080077,22
1742948237.3080077,22
1742948237.3403292,21
1742948237.3403292,21
1742948237.3403292,21
1742948237.3403292,22
1742948237.3403292,22
1742948237.3403292,21
1742948237.341838,21
1742948237.341838,21
1742948237.3737886,22
1742948237.3737886,21
1742948237.3737886,21
1742948237.3737886,22
1742948237.374784,21
1742948237.374784,21
1742948237.374784,22
1742948237.374784,22
1742948237.4077501,21
1742948237.4077501,21
1742948237.4077501,21
1742948237.4077501,21
1742948237.4077501,21
1742948237.4077501,21
1742948237.408761,21
1742948237.408761,21
1742948237.4411545,21
1742948237.4411545,21
1742948237.4411545,21
1742948237.4411545,22
1742948237.4411545,21
1742948237.4411545,21
1742948237.4411545,22
1742948237.4411545,21
1742948237.47408,22
1742948237.47408,21
1742948237.47408,21
1742948237.47408,21
1742948237.47408,22
1742948237.47408,21
1742948237.47408,21
1742948237.4750798,22
1742948237.5075705,21
1742948237.5075705,21
1742948237.5075705,22
1742948237.5075705,21
1742948237.5075705,21
1742948237.5075705,22
1742948237.5075705,22
1742948237.5075705,21
1742948237.5408034,22
1742948237.5408034,21
1742948237.5408034,21
1742948237.5408034,21
1742948237.5408034,21
1742948237.5408034,21
1742948237.5408034,22
1742948237.541802,21
1742948237.5740452,21
1742948237.5740452,21
1742948237.5740452,21
1742948237.5740452,21
1742948237.5740452,21
1742948237.5740452,21
1742948237.5740452,21
1742948237.5740452,22
1742948237.6074214,22
1742948237.6074214,21
1742948237.6074214,21
1742948237.6074214,21
1742948237.6074214,22
1742948237.6074214,22
1742948237.6074214,21
1742948237.6074214,21
1742948237.6408284,21
1742948237.6408284,21
1742948237.6408284,22
1742948237.6408284,22
1742948237.6408284,22
1742948237.6408284,22
1742948237.6408284,22
1742948237.6408284,22
1742948237.6743116,22
1742948237.6743116,21
1742948237.6743116,21
1742948237.6743116,21
1742948237.6743116,21
1742948237.6743116,22
1742948237.6743116,22
1742948237.6743116,22
1742948237.7069337,21
1742948237.7069337,21
1742948237.7069337,22
1742948237.7069337,22
1742948237.7069337,21
1742948237.7069337,22
1742948237.7069337,22
1742948237.7069337,22
1742948237.7400439,22
1742948237.741042,21
1742948237.741042,22
1742948237.741042,21
1742948237.741042,21
1742948237.741042,21
1742948237.741042,21
1742948237.741042,21
1742948237.7737792,22
1742948237.7737792,22
1742948237.7737792,22
1742948237.7747576,22
1742948237.7747576,22
1742948237.7747576,22
1742948237.7747576,21
1742948237.7747576,21
1742948237.806919,22
1742948237.806919,21
1742948237.806919,21
1742948237.8079343,21
1742948237.8079343,22
1742948237.8079343,21
1742948237.8079343,21
1742948237.8079343,22
1742948237.8408256,22
1742948237.8408256,22
1742948237.8408256,21
1742948237.8408256,22
1742948237.8408256,22
1742948237.8408256,22
1742948237.8408256,22
1742948237.8408256,22
1742948237.8736145,21
1742948237.8736145,24
1742948237.874483,26
1742948237.874483,26
1742948237.874483,26
1742948237.874483,27
1742948237.874483,28
1742948237.874483,28
1742948237.9068444,28
1742948237.9068444,28
1742948237.9068444,28
1742948237.9068444,29
1742948237.9068444,28
1742948237.9068444,28
1742948237.9068444,28
1742948237.9078681,27
1742948237.940399,27
1742948237.940399,26
1742948237.940399,25
1742948237.940399,26
1742948237.9413896,26
1742948237.9413896,26
1742948237.9413896,25
1742948237.9413896,26
1742948237.973196,25
1742948237.973196,25
1742948237.973196,25
1742948237.973196,25
1742948237.973196,24
