timestamp,value
1742950136.696317,74
1742950136.696317,77
1742950136.696317,77
1742950136.696317,90
1742950136.696317,90
1742950136.696317,89
1742950136.696317,101
1742950136.696317,107
1742950136.696317,99
1742950136.6973162,101
1742950136.6973162,95
1742950136.6973162,94
1742950136.6973162,88
1742950136.6973162,87
1742950136.6973162,89
1742950136.6973162,87
1742950136.6973162,88
1742950136.6973162,81
1742950136.6973162,78
1742950136.6973162,76
1742950136.6973162,75
1742950136.6973162,73
1742950136.6973162,68
1742950136.6973162,66
1742950136.6973162,64
1742950136.6973162,63
1742950136.6973162,60
1742950136.6973162,58
1742950136.6973162,58
1742950136.6973162,55
1742950136.6983936,54
1742950136.6983936,52
1742950136.6983936,53
1742950136.6983936,56
1742950136.6983936,56
1742950136.6983936,63
1742950136.6983936,62
1742950136.6983936,62
1742950136.6983936,61
1742950136.6983936,60
1742950136.6983936,59
1742950136.6989572,56
1742950136.6989572,54
1742950136.6989572,55
1742950136.6989572,56
1742950136.6989572,54
1742950136.6989572,55
1742950136.6989572,55
1742950136.6989572,53
1742950136.6993573,56
1742950136.6993573,56
1742950136.6993573,54
1742950136.6993573,54
1742950136.6993573,52
1742950136.6993573,51
1742950136.6993573,49
1742950136.6993573,51
1742950136.6993573,49
1742950136.6993573,51
1742950136.6993573,52
1742950136.6999714,50
1742950136.6999714,49
1742950136.6999714,46
1742950136.6999714,46
1742950136.6999714,44
1742950136.6999714,43
1742950136.6999714,42
1742950136.6999714,42
1742950136.6999714,43
1742950136.6999714,41
1742950136.6999714,41
1742950136.6999714,40
1742950136.6999714,40
1742950136.6999714,38
1742950136.6999714,38
1742950136.6999714,38
1742950136.6999714,37
1742950136.6999714,191
1742950136.6999714,218
1742950136.6999714,217
1742950136.7009747,209
1742950136.7009747,195
1742950136.7009747,178
1742950136.7009747,162
1742950136.7009747,150
1742950136.7009747,138
1742950136.7009747,126
1742950136.7009747,116
1742950136.7009747,107
1742950136.7009747,99
1742950136.7009747,98
1742950136.7009747,101
1742950136.7009747,94
1742950136.7009747,90
1742950136.7009747,86
1742950136.7009747,82
1742950136.7009747,78
1742950136.7009747,74
1742950136.701988,72
1742950136.701988,69
1742950136.701988,65
1742950136.701988,64
1742950136.701988,60
1742950136.701988,59
1742950136.701988,56
1742950136.701988,56
1742950136.701988,54
1742950136.701988,52
1742950136.701988,51
1742950136.701988,48
1742950136.701988,47
1742950136.701988,46
1742950136.701988,45
1742950136.701988,45
1742950136.701988,43
1742950136.701988,42
1742950136.701988,44
1742950136.701988,45
1742950136.701988,45
1742950136.701988,47
1742950136.701988,48
1742950136.701988,47
1742950136.703072,48
1742950136.703072,46
1742950136.703072,46
1742950136.703072,45
1742950136.703072,44
1742950136.703072,44
1742950136.703072,43
1742950136.703072,44
1742950136.703072,42
1742950136.703072,45
1742950136.703072,43
1742950136.703072,42
1742950136.7036831,41
1742950136.7036831,40
1742950136.7036831,40
1742950136.7036831,40
1742950136.7036831,38
1742950136.7036831,39
1742950136.7036831,37
1742950136.7036831,39
1742950136.7036831,38
1742950136.7036831,40
1742950136.7036831,39
1742950136.7036831,39
1742950136.7036831,39
1742950136.7036831,39
1742950136.7036831,38
1742950136.7036831,37
1742950136.7036831,38
1742950136.7036831,38
1742950136.7036831,37
1742950136.7036831,40
1742950136.7036831,37
1742950136.7047405,38
1742950136.7047405,38
1742950136.7047405,39
1742950136.7047405,39
1742950136.7047405,38
1742950136.7047405,38
1742950136.7047405,36
1742950136.7047405,38
1742950136.7047405,37
1742950136.7047405,38
1742950136.7047405,36
1742950136.7047405,41
1742950136.7047405,39
1742950136.7047405,38
1742950136.7047405,39
1742950136.7047405,39
1742950136.7047405,41
1742950136.7047405,41
1742950136.7047405,41
