timestamp,value
1743128709.6886523,27
1743128709.6886523,27
1743128709.6898003,26
1743128709.6898003,25
1743128709.6898003,26
1743128709.6908114,25
1743128709.6908114,24
1743128709.6908114,25
1743128709.6918123,28
1743128709.6918123,28
1743128709.6918123,27
1743128709.692958,27
1743128709.692958,27
1743128709.692958,25
1743128709.695969,26
1743128709.6969693,26
1743128709.6975615,26
1743128709.6975615,28
1743128709.6975615,27
1743128709.6985676,27
1743128709.6985676,26
1743128709.699577,26
1743128709.7005775,26
1743128709.7005775,25
1743128709.7015793,25
1743128709.7052197,25
1743128709.7052197,25
1743128709.7062192,25
1743128709.707217,27
1743128709.7074094,26
1743128709.7074094,26
1743128709.7082186,25
1743128709.7087257,25
1743128709.7102482,25
1743128709.7102482,25
1743128709.7102482,25
1743128709.7114346,28
1743128709.7114346,29
1743128709.7119424,28
1743128709.7119424,27
1743128709.7119424,27
1743128709.7129545,26
1743128709.7129545,26
1743128709.7129545,27
1743128709.7139528,28
1743128709.7139528,27
1743128709.7149541,27
1743128709.7149541,27
1743128709.7149541,26
1743128709.7159564,26
1743128709.7159564,25
1743128709.7159564,25
1743128709.7159564,25
1743128709.7159564,26
1743128709.7159564,27
1743128709.7159564,27
1743128709.717332,27
1743128709.717332,27
1743128709.717332,26
1743128709.717332,26
1743128709.717332,25
1743128709.7183387,25
1743128709.7183387,26
1743128709.7183387,31
1743128709.7183387,30
1743128709.7183387,29
1743128709.7193713,29
1743128709.7193713,28
1743128709.7193713,27
1743128709.7203705,27
1743128709.7203705,27
1743128709.7213683,29
1743128709.7213683,29
1743128709.7213683,28
1743128709.7223706,28
1743128709.7223706,27
1743128709.7233713,26
1743128709.7233713,26
1743128709.7238786,26
1743128709.7241526,27
1743128709.7248878,32
1743128709.7248878,30
1743128709.7248878,29
1743128709.7248878,28
1743128709.7248878,28
1743128709.7258883,28
1743128709.7258883,27
1743128709.7258883,27
1743128709.7268891,26
1743128709.7268891,27
1743128709.7268891,29
1743128709.7268891,28
1743128709.7284584,27
1743128709.7284584,27
1743128709.7284584,27
1743128709.729471,27
1743128709.729471,26
1743128709.729471,26
1743128709.7304702,28
1743128709.7304702,28
1743128709.7304702,27
1743128709.7314782,27
1743128709.7314782,26
1743128709.7314782,25
1743128709.7314782,25
1743128709.7324717,24
1743128709.7324717,25
1743128709.7334757,28
1743128709.7334757,29
1743128709.7334757,27
1743128709.7344284,27
1743128709.7344284,27
1743128709.7344284,27
1743128709.7344284,27
1743128709.7354376,26
1743128709.7354376,28
1743128709.7354376,31
1743128709.7364388,31
1743128709.7364388,30
1743128709.7364388,29
1743128709.7364388,28
1743128709.7364388,28
1743128709.7364388,28
1743128709.7378871,27
1743128709.7378871,27
1743128709.7383978,30
1743128709.7383978,30
1743128709.7383978,28
1743128709.7383978,28
1743128709.7404096,27
1743128709.7404096,27
1743128709.7414212,27
1743128709.7414212,26
1743128709.7414212,26
1743128709.742458,28
1743128709.742458,29
1743128709.742458,29
1743128709.742458,28
1743128709.743469,27
1743128709.743469,26
1743128709.743469,26
1743128709.743469,25
1743128709.7446575,28
1743128709.7446575,27
1743128709.7446575,27
1743128709.7456708,26
1743128709.7456708,25
1743128709.7456708,25
1743128709.7466774,25
1743128709.7466774,26
1743128709.7466774,28
1743128709.7476687,28
1743128709.7476687,28
1743128709.7476687,27
1743128709.7476687,27
1743128709.748668,26
1743128709.748668,26
1743128709.748668,26
1743128709.748668,25
1743128709.7499588,27
1743128709.7499588,28
1743128709.7499588,28
1743128709.7509542,27
1743128709.7509542,26
1743128709.7509542,26
1743128709.751954,26
1743128709.751954,27
1743128709.751954,31
1743128709.751954,30
1743128709.751954,30
1743128709.7534642,29
1743128709.7534642,29
1743128709.7534642,28
1743128709.7534642,27
1743128709.7544727,26
1743128709.7544727,26
1743128709.7544727,26
1743128709.7554765,28
1743128709.7554765,27
1743128709.7554765,27
1743128709.756476,26
1743128709.756476,26
1743128709.756476,26
1743128709.7574782,27
1743128709.7585552,29
1743128709.7585552,29
1743128709.759485,28
1743128709.7599926,27
1743128709.7599926,26
1743128709.7599926,26
1743128709.7599926,25
1743128709.7610052,24
1743128709.7610052,25
1743128709.7610052,26
1743128709.7610052,28
1743128709.7610052,27
1743128709.7621143,27
1743128709.7621143,26
1743128709.7621143,26
1743128709.7621143,26
1743128709.763626,25
1743128709.763626,25
1743128709.763626,27
1743128709.763626,28
1743128709.7646365,26
1743128709.7646365,26
1743128709.7646365,26
1743128709.7646365,26
1743128709.7653637,26
1743128709.7653637,25
1743128709.7653637,26
1743128709.7653637,27
1743128709.7663739,28
1743128709.7663739,26
1743128709.7663739,26
1743128709.7663739,25
1743128709.7673762,25
1743128709.7673762,26
1743128709.7673762,28
1743128709.7673762,28
1743128709.7673762,28
1743128709.7673762,27
1743128709.768373,26
1743128709.768373,26
1743128709.7688808,25
1743128709.7688808,26
1743128709.7688808,26
