timestamp,value
1742948423.3938396,21
1742948423.3938396,22
1742948423.3938396,22
1742948423.3938396,21
1742948423.3938396,21
1742948423.3948383,21
1742948423.3948383,22
1742948423.3948383,21
1742948423.4266942,21
1742948423.4277043,22
1742948423.4277043,21
1742948423.4277043,21
1742948423.4277043,22
1742948423.4277043,22
1742948423.4277043,22
1742948423.4277043,21
1742948423.460741,22
1742948423.460741,22
1742948423.460741,21
1742948423.460741,21
1742948423.460741,22
1742948423.460741,21
1742948423.460741,21
1742948423.460741,22
1742948423.4938593,21
1742948423.4938593,21
1742948423.4938593,22
1742948423.4938593,21
1742948423.4938593,21
1742948423.4938593,21
1742948423.4938593,21
1742948423.4938593,22
1742948423.527099,21
1742948423.527099,21
1742948423.527099,21
1742948423.527099,21
1742948423.527099,21
1742948423.527099,22
1742948423.527099,21
1742948423.527099,21
1742948423.5596836,21
1742948423.5596836,21
1742948423.5596836,21
1742948423.5596836,21
1742948423.5596836,21
1742948423.5611932,21
1742948423.5611932,22
1742948423.5611932,21
1742948423.5937917,21
1742948423.5937917,22
1742948423.5937917,22
1742948423.5937917,22
1742948423.5937917,22
1742948423.5937917,22
1742948423.5937917,22
1742948423.5937917,22
1742948423.626965,22
1742948423.626965,21
1742948423.626965,22
1742948423.626965,21
1742948423.626965,21
1742948423.626965,21
1742948423.6279676,21
1742948423.6279676,21
1742948423.66001,21
1742948423.66001,21
1742948423.66001,21
1742948423.66001,21
1742948423.6610117,22
1742948423.6610117,22
1742948423.6610117,22
1742948423.6610117,21
1742948423.6935337,21
1742948423.6935337,21
1742948423.6935337,21
1742948423.6935337,21
1742948423.6935337,21
1742948423.6935337,21
1742948423.6935337,21
1742948423.6935337,22
1742948423.7269619,21
1742948423.7269619,21
1742948423.7269619,22
1742948423.7269619,21
1742948423.7269619,22
1742948423.7269619,21
1742948423.7269619,22
1742948423.7279518,21
1742948423.7604656,21
1742948423.7604656,22
1742948423.7604656,21
1742948423.7604656,21
1742948423.7604656,21
1742948423.7604656,21
1742948423.7604656,21
1742948423.7604656,21
1742948423.7929306,21
1742948423.7939322,22
1742948423.7939322,21
1742948423.7939322,21
1742948423.7939322,21
1742948423.7939322,21
1742948423.7939322,21
1742948423.7939322,21
1742948423.826618,21
1742948423.826618,21
1742948423.826618,21
1742948423.826618,21
1742948423.8276303,21
1742948423.8276303,21
1742948423.8276303,22
1742948423.8276303,21
1742948423.8602576,21
1742948423.8602576,22
1742948423.8602576,21
1742948423.8602576,21
1742948423.8602576,21
1742948423.8602576,21
1742948423.8602576,22
1742948423.8602576,21
1742948423.8930519,22
1742948423.8930519,22
1742948423.8930519,22
1742948423.8930519,22
1742948423.8930519,21
1742948423.8940513,21
1742948423.8940513,21
1742948423.8940513,21
1742948423.9265401,21
1742948423.9265401,21
1742948423.9265401,21
1742948423.9265401,21
1742948423.9265401,22
1742948423.9265401,21
1742948423.9265401,22
1742948423.9265401,22
1742948423.9596648,21
1742948423.9596648,21
1742948423.9596648,22
1742948423.9596648,21
1742948423.9596648,21
1742948423.9596648,22
1742948423.9596648,21
1742948423.9596648,21
1742948423.993099,21
1742948423.993099,22
1742948423.993099,22
1742948423.993099,21
1742948423.993099,22
1742948423.993099,21
1742948423.993099,21
1742948423.993099,21
1742948424.0262113,21
1742948424.0262113,21
1742948424.0262113,21
1742948424.0262113,21
1742948424.0262113,21
1742948424.0262113,21
1742948424.0262113,21
1742948424.0262113,21
1742948424.0597153,21
1742948424.0597153,20
1742948424.0597153,22
1742948424.0597153,21
1742948424.0597153,22
1742948424.0597153,21
1742948424.0597153,22
1742948424.0597153,21
1742948424.0926619,21
1742948424.0926619,22
1742948424.0926619,21
1742948424.0936444,21
1742948424.0936444,21
1742948424.0936444,22
1742948424.0936444,22
1742948424.0936444,21
1742948424.1259332,22
1742948424.1259332,22
1742948424.1259332,22
1742948424.1259332,21
1742948424.1271052,21
1742948424.1271052,21
1742948424.1271052,22
1742948424.1271052,21
1742948424.1603153,21
1742948424.1603153,22
1742948424.1603153,21
1742948424.1603153,21
1742948424.1603153,22
1742948424.1603153,22
1742948424.1603153,22
1742948424.1603153,21
1742948424.1929073,21
1742948424.1929073,21
1742948424.1929073,21
1742948424.1929073,21
1742948424.1929073,21
1742948424.1929073,22
1742948424.1939085,22
1742948424.1939085,21
1742948424.2260363,21
1742948424.2260363,21
1742948424.2260363,21
1742948424.2260363,22
1742948424.2260363,21
1742948424.2260363,21
1742948424.2260363,21
1742948424.227456,22
1742948424.2593665,21
1742948424.2593665,22
1742948424.2593665,21
1742948424.2593665,22
1742948424.2593665,21
1742948424.2593665,22
1742948424.2593665,21
1742948424.2593665,21
1742948424.29281,21
1742948424.29281,21
1742948424.29281,22
1742948424.29281,22
1742948424.29281,21
1742948424.29281,21
1742948424.29281,22
1742948424.29281,21
1742948424.32578,21
1742948424.32578,21
1742948424.32578,21
1742948424.3268068,21
1742948424.3268068,21
1742948424.3268068,21
1742948424.3268068,21
1742948424.3268068,22
1742948424.3596334,22
1742948424.3596334,22
1742948424.3596334,21
1742948424.3596334,22
1742948424.3596334,21
1742948424.3596334,21
1742948424.3596334,21
1742948424.3596334,21
1742948424.3922682,20
1742948424.3922682,21
1742948424.3922682,21
1742948424.3922682,22
1742948424.3922682,22
1742948424.3922682,21
1742948424.3922682,21
1742948424.3937495,21
1742948424.4264195,21
1742948424.4264195,21
1742948424.4264195,21
1742948424.4264195,21
1742948424.4264195,21
1742948424.4264195,21
1742948424.4264195,21
1742948424.4264195,22
1742948424.4590294,21
1742948424.4590294,21
1742948424.4590294,22
1742948424.4590294,22
1742948424.4600303,21
1742948424.4600303,21
1742948424.4600303,21
1742948424.4600303,22
1742948424.4927113,21
1742948424.4927113,22
1742948424.4927113,21
1742948424.4927113,22
1742948424.4927113,22
1742948424.4927113,21
1742948424.4927113,21
1742948424.4927113,22
1742948424.5262196,22
1742948424.5262196,22
1742948424.5262196,22
1742948424.5262196,21
1742948424.5262196,21
1742948424.5262196,21
1742948424.5262196,22
1742948424.5262196,22
1742948424.55922,21
1742948424.55922,21
1742948424.55922,22
1742948424.55922,21
1742948424.55922,21
1742948424.55922,22
1742948424.55922,22
1742948424.55922,21
1742948424.59225,21
1742948424.59225,21
1742948424.5932438,21
1742948424.5932438,21
1742948424.5932438,22
1742948424.5932438,22
1742948424.5932438,21
1742948424.5932438,21
1742948424.6257765,21
1742948424.6257765,21
1742948424.6257765,22
1742948424.6257765,22
1742948424.6257765,21
1742948424.6257765,22
1742948424.6257765,22
1742948424.6257765,22
1742948424.6589727,21
1742948424.6589727,21
1742948424.6589727,21
1742948424.6589727,22
1742948424.6589727,21
1742948424.6589727,21
1742948424.6589727,21
1742948424.6589727,21
1742948424.6927583,22
1742948424.6927583,22
1742948424.6927583,21
1742948424.6927583,21
1742948424.6927583,21
1742948424.6927583,21
1742948424.6927583,21
1742948424.6927583,21
1742948424.725978,21
1742948424.725978,21
1742948424.725978,21
1742948424.725978,21
1742948424.725978,21
1742948424.725978,21
1742948424.725978,20
1742948424.725978,21
1742948424.7594647,21
1742948424.7594647,22
1742948424.7594647,21
1742948424.7594647,21
1742948424.7594647,21
1742948424.7594647,21
1742948424.7594647,21
1742948424.7594647,21
1742948424.792466,21
1742948424.792466,21
1742948424.792466,21
1742948424.792466,21
1742948424.792466,22
1742948424.792466,21
1742948424.792466,22
1742948424.792466,22
1742948424.8245893,21
1742948424.8260994,21
1742948424.8260994,21
1742948424.8260994,21
1742948424.8260994,21
1742948424.8260994,21
1742948424.8260994,22
1742948424.8260994,21
1742948424.8591995,21
1742948424.8591995,21
1742948424.8591995,20
1742948424.8591995,22
1742948424.8591995,21
1742948424.8591995,21
1742948424.8591995,21
1742948424.8603048,22
1742948424.891818,21
1742948424.8928394,21
1742948424.8928394,21
1742948424.8928394,21
1742948424.8928394,21
1742948424.8928394,22
1742948424.8928394,21
1742948424.8928394,21
1742948424.9257314,21
1742948424.9257314,21
1742948424.9257314,22
1742948424.9257314,22
1742948424.926241,20
1742948424.926241,21
1742948424.926241,21
1742948424.926241,21
1742948424.9598227,21
1742948424.9608223,21
1742948424.9608223,21
1742948424.9608223,21
1742948424.9608223,21
1742948424.9608223,21
1742948424.9608223,22
1742948424.9608223,21
1742948424.991797,21
1742948424.991797,21
1742948424.9928246,21
1742948424.9928246,21
1742948424.9928246,21
1742948424.9928246,21
1742948424.9928246,22
1742948424.9928246,22
1742948425.0257628,21
1742948425.0257628,21
1742948425.0257628,22
1742948425.0257628,21
1742948425.0257628,21
1742948425.0257628,21
1742948425.0257628,21
1742948425.0257628,22
1742948425.0581481,21
1742948425.0591593,21
1742948425.0591593,22
1742948425.0591593,21
1742948425.0591593,21
1742948425.0591593,21
1742948425.0591593,21
1742948425.0591593,21
1742948425.091439,21
1742948425.0924516,21
1742948425.0924516,21
1742948425.0924516,21
1742948425.0924516,21
1742948425.0924516,21
1742948425.0924516,21
1742948425.0924516,21
1742948425.1245887,21
1742948425.1245887,21
1742948425.1245887,21
1742948425.1245887,21
1742948425.1245887,22
1742948425.1245887,21
1742948425.1245887,21
1742948425.126198,21
1742948425.158148,21
1742948425.159147,21
1742948425.159147,21
1742948425.159147,22
1742948425.159147,21
1742948425.159147,21
1742948425.159147,21
1742948425.159147,21
1742948425.1912978,21
1742948425.1912978,22
1742948425.1912978,21
1742948425.1926699,21
1742948425.1926699,21
1742948425.1926699,22
1742948425.1926699,21
1742948425.1926699,21
1742948425.225333,21
1742948425.225333,21
1742948425.225333,21
1742948425.225333,22
1742948425.225333,22
1742948425.2258463,21
1742948425.2258463,21
1742948425.2258463,21
1742948425.2584057,21
1742948425.2584057,22
1742948425.2584057,21
1742948425.2584057,22
1742948425.2584057,21
1742948425.2584057,21
1742948425.2584057,21
1742948425.2594159,21
1742948425.2920046,21
1742948425.2920046,21
1742948425.2920046,21
1742948425.2920046,22
1742948425.2920046,21
1742948425.2920046,21
1742948425.2920046,22
1742948425.2920046,21
1742948425.3247418,21
1742948425.3257349,21
1742948425.3257349,20
1742948425.3257349,21
